,taxroll_number,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
290,6975700,202.79,0,1,1,427500,591.717,1,0,0,1,251.7,-113.4980374,53.61970128
291,6964084,113.57,1,1,1,368000,575.806,1,0,0,1,163.82,-113.4972558,53.61984627
292,6975692,178.57,0,1,1,380000,594.535,1,0,0,1,228.82,-113.4980368,53.61984954
293,6964068,199.9,0,1,1,428500,573.468,1,0,0,1,252.4,-113.4972549,53.61999902
294,6975676,120.56,1,1,1,365000,597.317,1,0,0,1,180.67,-113.4980361,53.6200023
295,6964043,116.77,1,1,1,369500,571.13,1,0,0,1,167.69,-113.4972541,53.62014729
296,6964027,137.88,0,1,1,369500,522.089,1,0,0,1,178.75,-113.4972557,53.62029107
297,6975643,205.66,0,1,1,435000,596.68,1,0,0,1,252.52,-113.4980376,53.62030334
298,6964001,130.67,1,1,1,363500,530.468,1,0,0,1,179.58,-113.49726,53.62043037
299,6975635,129.43,1,1,1,380500,586.983,1,0,0,1,172.31,-113.4980426,53.62045162
300,6963987,128.43,0,1,1,360500,533.953,1,0,0,1,168.11,-113.4972664,53.62056518
301,6963961,156.62,0,1,1,431000,511.338,1,0,0,1,205.53,-113.4972813,53.62070453
302,6975601,182.97,0,1,0,414500,608.332,1,0,0,1,224.51,-113.4980527,53.62076168
303,6963946,135.59,0,1,0,382500,564.947,1,0,0,1,187.43,-113.497274,53.62093813
304,9942372,115.0,0,1,0,404500,571.234,1,0,0,1,159.2,-113.4963704,53.64223536
305,9942371,149.6,0,1,1,417500,491.384,1,0,0,1,191.5,-113.496268,53.64236073
306,9942370,151.8,0,1,1,424500,563.245,1,0,0,1,196.7,-113.4962102,53.64248179
307,9942378,191.2,0,1,1,450500,437.065,1,0,0,1,233.9,-113.4969318,53.64274542
308,9942377,169.5,0,1,0,416500,408.487,1,0,0,1,212.4,-113.4969193,53.64286667
309,9942367,109.5,0,1,0,410500,558.985,1,0,0,1,155.2,-113.4961466,53.6427511
310,9942376,191.2,0,1,0,447500,408.485,1,0,0,1,233.9,-113.4969192,53.642979
311,9942375,187.9,0,1,1,454500,441.134,1,0,0,1,229.4,-113.4969401,53.64308692
312,9942364,129.6,0,1,0,445500,534.57,1,0,0,1,196.7,-113.4963136,53.64314269
313,9942374,174.3,0,1,1,451000,497.274,1,0,0,1,220.7,-113.4969863,53.64319494
314,10024385,142.2,0,1,1,431000,839.278,1,0,0,1,188.9,-113.4960264,53.64340207
315,10024413,198.1,1,1,1,504500,594.395,1,0,0,1,248.1,-113.4968773,53.64338094
316,10024386,190.0,0,1,0,442500,533.146,1,0,0,1,232.9,-113.4961632,53.64349251
317,10024412,264.1,1,1,1,642500,630.894,1,0,0,1,332.5,-113.4972607,53.64337806
318,10024411,160.9,1,1,1,541500,889.501,1,0,0,1,230.0,-113.4975546,53.6434669
319,10024388,135.8,0,1,1,394500,456.679,1,0,0,1,178.3,-113.4964149,53.64368227
320,10024410,146.5,0,1,1,463000,641.874,1,0,0,1,199.6,-113.4976124,53.64358845
321,10024409,227.6,1,1,1,519000,495.244,1,0,0,1,276.2,-113.4975744,53.64378598
322,10024390,165.4,0,1,1,418000,412.563,1,0,0,1,208.2,-113.4966842,53.64385413
323,10024391,203.6,0,1,1,459000,412.778,1,0,0,1,249.0,-113.496803,53.6439355
324,10024392,179.5,0,1,1,452500,507.389,1,0,0,1,232.6,-113.4969187,53.64405281
325,9035304,103.7,1,1,1,415500,657.538,1,0,0,2,148.59,-113.420887,53.54245303
326,9032285,101.12,0,1,0,375500,596.317,1,0,0,2,132.51,-113.4206978,53.54194665
327,9032269,127.77,0,1,0,396500,596.291,1,0,0,2,189.82,-113.4209461,53.54194561
328,9035320,125.33,1,1,0,435500,657.52,1,0,0,2,170.22,-113.4211582,53.54245435
329,9032244,101.3,1,1,0,395500,596.301,1,0,0,2,150.21,-113.4211943,53.54194681
330,9035346,108.8,1,1,0,411000,657.493,1,0,0,2,159.72,-113.4214295,53.54245566
331,9032228,96.38,1,1,0,392000,596.274,1,0,0,2,153.33,-113.4214426,53.54194576
332,9032186,112.28,1,1,0,424000,585.233,1,0,0,2,169.23,-113.4217804,53.5419474
333,9035387,96.38,1,1,0,397500,557.196,1,0,0,2,141.27,-113.421772,53.54245507
334,9032160,96.38,1,1,0,377500,585.243,1,0,0,2,146.26,-113.4220241,53.54194633
335,9035403,101.3,1,1,0,383000,557.215,1,0,0,2,138.15,-113.4220018,53.54245393
336,9032145,101.3,1,1,0,391000,585.233,1,0,0,2,146.3,-113.4222678,53.54194751
337,9035445,96.38,1,1,0,383000,557.196,1,0,0,2,141.27,-113.4224615,53.54245616
338,9032103,170.18,0,1,1,391000,616.125,1,0,0,2,194.97,-113.4227537,53.54194761
339,9035460,96.38,1,0,1,364500,557.222,1,0,0,2,134.58,-113.4226914,53.54245726
340,9032087,101.3,1,1,1,360500,552.073,1,0,0,2,145.83,-113.4229969,53.54194878
341,9035486,96.38,1,1,0,370500,557.233,1,0,0,2,125.19,-113.4229213,53.54245388
342,9032061,96.38,1,1,0,353000,552.091,1,0,0,2,145.29,-113.4232268,53.54194764
343,9035502,96.38,1,1,0,377500,557.189,1,0,0,2,129.21,-113.4231512,53.54245499
344,9032046,96.38,1,1,0,372000,552.084,1,0,0,2,140.91,-113.4234566,53.54194875
345,9035528,101.3,0,1,0,377500,557.214,1,0,0,2,142.17,-113.423381,53.5424561
346,9032020,96.38,1,1,0,392000,552.058,1,0,0,2,158.43,-113.4236865,53.54194761
347,9032004,96.38,1,1,0,409000,552.076,1,0,0,2,140.91,-113.4239164,53.54194872
348,9033200,101.44,1,1,0,420000,607.304,1,0,0,2,149.62,-113.4242497,53.54194808
349,9034604,113.24,1,1,0,427000,663.981,1,0,0,2,189.16,-113.4245625,53.5424573
350,9033184,103.7,1,1,0,353000,552.061,1,0,0,2,152.61,-113.424491,53.54194924
351,9034620,102.26,1,1,0,406500,657.465,1,0,0,2,159.93,-113.424836,53.54245861
352,9033168,102.26,1,1,0,394500,552.079,1,0,0,2,151.16,-113.4247209,53.5419481
353,9033127,96.8,1,1,0,349000,552.078,1,0,0,2,151.2,-113.4251806,53.54195031
354,9033085,96.8,1,1,0,389500,552.078,1,0,0,2,139.58,-113.4256404,53.54195027
355,9034646,108.8,1,1,0,400500,601.753,1,0,0,2,144.57,-113.4250958,53.54245537
356,9034661,108.8,1,1,1,414500,601.753,1,0,0,2,162.09,-113.425344,53.54245656
357,9034687,106.45,1,1,0,393500,557.15,1,0,0,2,135.26,-113.4255831,53.54245771
358,9034703,103.7,1,1,0,387500,557.172,1,0,0,2,135.09,-113.4258129,53.54245881
359,9034729,99.43,1,1,0,406000,557.153,1,0,0,2,140.3,-113.4260428,53.54245767
360,9033028,99.43,1,1,0,393500,585.185,1,0,0,2,143.96,-113.4261944,53.54195069
361,9034745,103.7,1,1,0,391500,557.135,1,0,0,2,135.09,-113.4262727,53.54245653
362,9033002,108.8,1,1,0,360500,585.203,1,0,0,2,149.67,-113.4264381,53.54194961
363,9034760,106.45,1,1,0,388500,557.164,1,0,0,2,135.26,-113.4265025,53.54245763
364,9032988,99.43,1,1,0,351000,585.177,1,0,0,2,140.3,-113.4266817,53.54195078
365,9034786,99.43,1,1,0,387500,557.138,1,0,0,2,144.32,-113.4267324,53.54245873
366,9034802,106.45,1,1,0,394500,557.112,1,0,0,2,147.32,-113.4269623,53.54245983
367,9032947,103.7,1,1,0,394000,585.179,1,0,0,2,144.57,-113.4271691,53.54195087
368,9034828,106.45,1,1,0,397000,557.149,1,0,0,2,155.36,-113.4271921,53.54245869
369,9032921,108.8,1,1,0,365000,585.16,1,0,0,2,157.9,-113.4274128,53.54195203
370,9034844,99.43,1,1,0,388500,571.281,1,0,0,2,148.34,-113.4274262,53.54245756
371,9030099,118.5,1,1,1,434500,639.544,1,0,0,2,181.28,-113.4324862,53.54283888
372,9028655,103.7,1,1,0,392500,650.264,1,0,0,2,156.63,-113.4327876,53.54218433
373,9030107,103.7,1,1,0,429000,639.5,1,0,0,2,179.59,-113.4327207,53.54283774
374,9028705,103.7,1,1,0,384500,650.284,1,0,0,2,132.51,-113.4330175,53.54218317
375,9030115,103.7,1,1,0,409500,639.525,1,0,0,2,148.23,-113.4329551,53.54283661
376,9028804,103.7,1,1,0,396000,650.238,1,0,0,2,156.63,-113.4334771,53.54218535
377,9028853,103.68,1,1,0,384500,650.173,1,0,0,2,132.49,-113.433707,53.54218419
378,9030156,103.7,1,1,0,404500,626.87,1,0,0,2,139.47,-113.433725,53.54283801
379,9028903,103.7,1,1,0,383000,650.2,1,0,0,2,135.09,-113.4339368,53.54218528
380,9030172,103.7,1,1,0,408500,630.682,1,0,0,2,136.53,-113.4339548,53.54283685
381,9028952,103.7,1,1,0,385500,650.156,1,0,0,2,135.09,-113.4341666,53.54218412
382,9030198,148.41,1,1,0,467500,626.873,1,0,0,2,213.4,-113.4341846,53.54283794
383,9030214,96.0,1,1,0,401500,626.829,1,0,0,2,172.97,-113.4344144,53.54283902
384,9029109,103.7,1,1,0,387000,650.108,1,0,0,2,144.57,-113.434856,53.54218513
385,9029158,103.7,1,1,0,398500,650.072,1,0,0,2,170.13,-113.4350859,53.54218397
386,9029208,177.88,1,1,1,473000,784.814,1,0,0,2,210.7,-113.4354248,53.54218782
387,9029257,103.68,1,1,0,402500,842.459,1,0,0,2,152.59,-113.4357453,53.54227919
388,2674802,168.84,1,1,1,737500,631.244,1,0,1,3,209.71,-113.5582964,53.54186231
389,2675254,295.6,1,1,1,1252000,631.525,1,0,0,3,390.95,-113.5582956,53.54234755
390,2675205,111.41,1,1,1,518000,587.252,1,0,0,3,156.3,-113.5585807,53.54235534
391,2674901,229.8,1,1,1,926000,586.015,1,0,0,3,278.71,-113.5589023,53.54183759
392,2674950,139.71,0,1,1,628500,675.475,1,0,0,3,188.62,-113.5592296,53.54183205
393,2675106,161.22,1,1,1,727500,818.659,1,0,0,3,210.13,-113.5592053,53.54233967
394,2675007,198.04,1,1,1,857500,810.185,1,0,0,3,277.77,-113.5594453,53.54196764
395,2675056,207.9,1,1,0,1184500,1004.168,1,0,0,3,288.4,-113.559484,53.54228678
396,2676609,129.84,1,1,1,785500,656.406,1,0,0,3,180.16,-113.5627114,53.54231885
397,2676658,129.32,1,1,0,561000,656.209,1,0,0,3,178.23,-113.563024,53.54231999
398,2675353,164.94,1,1,1,623000,781.069,1,0,0,3,213.85,-113.5623713,53.54185482
399,2676708,216.22,1,1,1,834000,656.022,1,0,0,3,265.13,-113.5633367,53.54231889
400,2677409,203.92,1,1,0,795000,765.447,1,0,0,3,251.92,-113.5633413,53.54185388
401,2677359,118.13,1,1,1,569000,775.857,1,0,0,3,167.04,-113.5636723,53.54185509
402,2676856,167.09,1,1,1,650000,655.441,1,0,0,3,229.14,-113.5642745,53.54232006
403,2677250,150.12,1,1,1,577000,775.824,1,0,0,3,178.24,-113.5643342,53.54185525
404,2677201,194.6,1,1,1,766000,775.82,1,0,0,3,243.51,-113.5646652,53.54185421
405,2677011,136.91,0,1,1,429000,722.082,1,0,0,3,186.32,-113.5649074,53.54232236
406,2677151,117.77,1,1,1,579500,775.791,1,0,0,3,171.06,-113.5649962,53.54185541
407,3791787,140.0,1,1,1,522500,189.49,1,0,0,3,160.4,-113.4948875,53.53469881
408,3791860,145.0,0,1,1,517000,193.918,1,0,0,3,165.0,-113.4944183,53.53474625
409,3791878,152.2,0,1,1,525000,153.978,1,0,0,3,172.2,-113.4944101,53.53483608
410,3791761,143.8,1,1,0,510500,141.642,1,0,0,3,164.2,-113.4948871,53.53483809
411,3791886,172.2,0,0,1,558500,203.269,1,0,0,3,172.2,-113.4944099,53.53491695
412,3791753,164.4,0,1,1,569500,212.552,1,0,0,3,184.8,-113.4948868,53.53491447
413,4076030,161.2,0,1,1,541000,163.25,1,0,0,3,181.4,-113.4944097,53.53499782
414,4075925,161.4,0,1,1,541500,163.25,1,0,0,3,181.6,-113.4948865,53.53499984
415,4075917,161.4,0,1,1,536000,163.23,1,0,0,3,181.6,-113.4948863,53.53507173
416,4075891,161.2,0,1,1,535500,163.21,1,0,0,3,181.4,-113.4948861,53.53514361
417,4075883,161.2,1,1,1,554500,163.22,1,0,0,3,181.4,-113.4948859,53.5352155
418,4075982,161.2,0,1,1,558000,207.64,1,0,0,3,181.4,-113.4944089,53.53529885
419,4075875,161.4,1,1,1,573500,208.84,1,0,0,3,181.6,-113.4948856,53.53530087
420,4075974,161.4,0,1,1,536000,163.21,1,0,0,3,181.6,-113.4944087,53.53537973
421,4075958,162.8,1,1,1,542500,169.44,1,0,0,3,183.0,-113.4944082,53.53552799
422,4075842,162.0,1,1,1,541500,169.43,1,0,0,3,182.2,-113.4948848,53.53553001
423,5426317,151.42,1,1,1,491500,633.669,1,1,0,3,200.33,-113.3906337,53.55627602
424,5426374,108.86,1,1,1,379000,593.118,1,0,0,3,162.15,-113.3908835,53.55629975
425,5426408,160.99,1,1,1,459000,556.922,1,0,0,3,192.38,-113.3911819,53.55632149
426,5425459,115.2,1,1,1,408500,607.608,1,1,1,3,178.75,-113.3919649,53.55634794
427,5425483,115.92,1,1,1,411000,591.775,1,1,0,3,198.77,-113.3922218,53.55632229
428,5425574,232.4,1,1,1,626500,585.905,1,0,0,3,282.8,-113.3929207,53.55632584
429,5425608,161.9,1,1,1,569500,586.19,1,0,0,3,251.5,-113.3931529,53.55632477
430,5425632,205.1,1,1,1,606500,574.769,1,1,1,3,262.0,-113.3933849,53.5563237
431,5425699,113.72,1,1,1,378500,641.288,1,0,0,3,152.58,-113.3936338,53.55633395
432,5425723,105.42,1,1,1,401000,760.893,1,0,0,3,155.06,-113.3938441,53.55637096
433,5424841,141.52,1,1,1,446500,1031.954,1,0,1,3,206.04,-113.3946792,53.5565257
434,5424874,129.8,1,1,1,379500,535.611,1,0,0,3,200.65,-113.3950867,53.55652102
435,5424908,131.76,0,1,1,377000,534.045,1,0,0,3,165.04,-113.3953166,53.55652219
436,5424932,114.17,1,1,1,359500,534.085,1,0,0,3,137.82,-113.3955466,53.5565211
437,5424965,105.69,1,1,0,351500,534.107,1,0,1,3,152.73,-113.3957766,53.55652002
438,5424999,118.32,1,1,1,368000,532.459,1,0,0,3,167.23,-113.3960065,53.55652118
439,5425103,119.38,1,1,1,375500,507.902,1,0,0,3,168.29,-113.3962364,53.55652908
440,5425137,188.37,1,1,1,521500,815.633,1,0,1,3,249.57,-113.3965976,53.55653764
441,9034463,103.7,1,1,0,385500,549.753,1,0,0,2,135.09,-113.4259172,53.54285245
442,9034422,99.43,1,1,0,392500,560.741,1,0,0,2,157.13,-113.426223,53.54285392
443,9037946,120.62,1,1,1,410000,478.435,1,0,0,2,149.43,-113.4263218,53.54333739
444,9034406,108.8,1,1,0,409000,571.727,1,0,0,2,175.23,-113.4264597,53.54285281
445,9037961,96.8,1,1,0,379000,526.275,1,0,0,2,136.95,-113.4265632,53.54333855
446,9034380,106.45,1,1,1,401000,571.746,1,0,0,2,160.05,-113.4266988,53.54285171
447,9034364,108.8,1,1,0,393500,571.728,1,0,0,2,137.61,-113.4269378,53.54285286
448,9037987,96.8,1,1,0,374500,526.275,1,0,0,2,133.65,-113.4268162,53.54333752
449,9034349,111.6,1,1,1,414500,571.738,1,0,0,2,142.42,-113.4271769,53.542854
450,9038001,96.8,1,1,0,367500,478.435,1,0,0,2,125.61,-113.4270576,53.54333643
451,9008558,90.42,1,1,0,376000,611.13,1,0,0,2,139.33,-113.4373181,53.54327956
452,9008525,112.64,1,1,1,388000,416.284,1,0,0,2,135.21,-113.4379764,53.5432557
453,9005307,120.38,1,1,1,422500,573.8,1,0,0,2,169.29,-113.4388494,53.54295427
454,9003500,278.4,1,1,1,899500,568.047,1,0,0,2,339.3,-113.4395094,53.54295736
455,9011958,94.64,1,1,1,392500,573.358,1,0,0,2,139.17,-113.4405215,53.54334176
456,9011008,113.9,1,1,0,414500,626.674,1,0,0,2,178.14,-113.4410391,53.54328353
457,9012659,111.89,1,1,1,387000,529.853,1,0,0,2,159.42,-113.44257,53.54326821
458,8575151,156.6,1,0,0,559000,784.527,1,0,0,3,156.6,-113.4441354,53.54293402
459,8521452,108.98,1,1,0,392000,595.876,1,0,0,3,151.07,-113.4441358,53.5432755
460,8529554,99.32,1,1,0,390500,569.029,1,0,0,3,128.13,-113.4466539,53.54370053
461,8529612,109.12,1,1,0,412500,655.59,1,0,0,3,137.93,-113.4469305,53.5436097
462,8529653,109.5,1,1,1,456500,728.535,1,0,0,3,158.41,-113.447164,53.54359281
463,8575987,101.69,1,1,1,428500,642.255,1,0,0,3,146.22,-113.4480221,53.54296101
464,8537706,87.02,1,1,0,393000,624.984,1,0,0,3,133.92,-113.4481727,53.54339753
465,8575961,83.18,1,1,0,367000,1082.079,1,0,0,3,127.71,-113.4483166,53.54287251
466,8575821,228.5,1,1,1,779000,440.668,1,0,0,3,269.37,-113.4486813,53.54299326
467,8557951,106.88,1,1,0,402000,637.746,1,0,0,3,145.74,-113.453593,53.54295514
468,8572604,104.09,1,1,0,387500,550.388,1,0,0,3,144.96,-113.456684,53.54327475
469,3856309,122.4,1,1,1,586500,583.753,1,0,0,3,187.73,-113.4673407,53.54677781
470,3855400,337.0,1,1,1,1191500,696.683,1,0,1,3,390.5,-113.4679366,53.54673104
471,3851292,98.43,0,0,0,384000,302.212,1,0,0,3,98.43,-113.468684,53.54655465
472,3851318,98.43,1,0,0,416500,375.554,1,0,0,3,98.43,-113.4690069,53.54648869
473,3847001,96.48,0,1,0,345000,301.861,1,0,0,3,121.27,-113.4693985,53.54639607
474,3000460,226.4,0,0,0,712500,695.87,1,0,0,3,226.4,-113.471402,53.545947
475,1473909,133.808,1,1,0,334000,647.031,1,0,0,2,158.598,-113.579079,53.54357945
476,3940657,135.4,0,1,0,309000,343.214,1,0,0,2,174.4,-113.5801074,53.54345726
477,3940665,135.4,0,1,0,309000,344.582,1,0,0,2,174.4,-113.5804477,53.54345845
478,1463405,44.47,0,1,0,201500,686.602,1,0,0,2,84.65,-113.5820343,53.54345952
479,1450568,165.8,1,1,1,318000,347.23,1,0,0,2,197.9,-113.5861492,53.54346484
480,1450535,165.8,1,1,1,313500,330.403,1,0,1,2,197.9,-113.5864894,53.54346152
481,1448877,119.2,1,1,1,291500,332.504,1,0,0,2,147.8,-113.587132,53.54346374
482,1448869,119.2,1,1,1,292000,342.799,1,0,0,2,147.8,-113.5874719,53.54346492
483,1448315,96.65,1,1,1,338500,648.52,1,0,0,2,162.31,-113.5878951,53.54353152
484,10199755,129.8,0,1,0,333000,256.235,1,0,0,2,148.9,-113.5887809,53.54353457
485,10199756,128.2,0,1,0,325500,201.487,1,0,0,2,146.9,-113.5888935,53.54353496
486,10100294,156.94,1,0,0,299500,457.703,1,0,0,2,156.94,-113.5890571,53.54353552
487,10186248,127.1,0,1,0,320000,229.507,1,0,0,2,146.3,-113.5892275,53.54353611
488,1384148,0.0,0,0,0,245000,695.41,0,0,0,4,0.0,-113.5925906,53.54314998
489,1392729,71.89,1,1,0,275500,696.606,1,0,0,2,116.78,-113.5933735,53.54347165
490,1392091,114.68,1,1,1,418500,696.551,1,0,0,2,197.98,-113.5951477,53.54346868
491,1387653,109.7,1,1,0,336500,696.745,1,0,0,2,167.37,-113.60047,53.54315859
492,1389642,94.82,1,1,0,307000,567.315,1,0,0,2,152.49,-113.6021812,53.54347431
493,1388529,92.43,1,1,0,306500,566.999,1,0,0,2,145.72,-113.6021787,53.5431598
494,3791795,148.2,1,1,1,519500,188.403,1,0,0,3,167.8,-113.4952657,53.53469592
495,3791811,146.4,1,1,1,504000,141.576,1,0,0,3,166.0,-113.4952655,53.5347723
496,3791829,181.0,0,1,1,538500,153.896,1,0,0,3,200.0,-113.4952653,53.5348352
497,3791837,152.2,0,1,1,528500,203.174,1,0,0,3,172.2,-113.495265,53.53491607
498,4075834,107.2,0,1,1,439500,140.77,1,0,0,3,127.4,-113.4952648,53.53499245
499,4075826,109.0,1,1,1,447500,140.77,1,0,0,3,129.2,-113.4952646,53.53505535
500,4075818,136.2,0,1,1,475500,140.77,1,0,0,3,156.4,-113.4952643,53.53511825
501,4075792,138.0,0,1,1,482500,140.77,1,0,0,3,158.2,-113.4952641,53.53518115
502,4075784,105.2,0,1,1,453500,190.05,1,0,0,3,125.4,-113.4952639,53.53525304
503,4075768,136.2,0,1,1,475500,140.77,1,0,0,3,156.4,-113.4952634,53.53539232
504,4075750,128.0,1,1,1,476500,140.78,1,0,0,3,148.2,-113.4952632,53.53545522
505,4075743,152.0,1,1,1,569500,182.8,1,0,0,3,172.2,-113.495263,53.53552711
506,3103231,119.74,0,1,0,377500,758.767,1,0,0,1,160.61,-113.4980085,53.61433433
507,3103256,122.61,1,1,1,404000,574.51,1,0,0,1,172.86,-113.4978257,53.61461887
508,3103199,205.99,0,1,1,444500,528.298,1,0,0,1,254.23,-113.4987202,53.61460464
509,3103181,161.04,0,1,1,373000,539.148,1,0,0,1,201.36,-113.4986117,53.61483782
510,3103280,207.83,1,1,1,456000,610.692,1,0,0,1,258.08,-113.4977705,53.6149601
511,3103173,215.16,0,1,1,452500,546.813,1,0,0,1,262.68,-113.498589,53.61497252
512,3103298,226.02,0,1,1,463500,546.2,1,0,0,1,270.91,-113.497799,53.6150995
513,3103165,163.78,1,1,1,394000,537.05,1,0,0,1,205.87,-113.4985813,53.61511177
514,3103314,195.38,0,1,1,439000,546.16,1,0,0,1,244.29,-113.4977963,53.61524326
515,3103140,113.65,0,1,0,366000,537.05,1,0,0,1,154.52,-113.4985787,53.61525104
516,3103132,194.01,1,1,1,438500,537.05,1,0,0,1,238.11,-113.4985762,53.61538581
517,3103330,164.8,0,1,1,433500,536.18,1,0,0,1,212.25,-113.4977911,53.6155218
518,6980247,122.4,1,1,1,370000,602.515,1,0,0,1,180.07,-113.4979127,53.61579414
519,6977631,172.17,0,1,1,372000,602.518,1,0,0,1,221.08,-113.4984424,53.61579636
520,6963565,130.95,1,1,1,402000,630.325,1,0,0,1,175.75,-113.4993499,53.61954952
521,6975759,110.18,1,1,1,353500,582.877,1,0,0,1,151.05,-113.498567,53.6197035
522,6975767,172.96,1,1,1,433500,580.121,1,0,0,1,217.49,-113.4985664,53.61985176
523,6963607,214.69,0,1,1,435000,587.39,1,0,0,1,260.92,-113.4993461,53.61985503
524,6975783,170.89,1,1,1,437000,577.347,1,0,0,1,217.61,-113.4985657,53.62000452
525,6963623,178.05,0,1,1,404000,587.364,1,0,0,1,218.92,-113.4993441,53.62000778
526,6975791,164.51,0,1,1,384500,574.547,1,0,0,1,205.43,-113.4985651,53.62015279
527,6963649,113.37,1,1,1,367500,587.389,1,0,0,1,160.27,-113.4993423,53.62015604
528,6975817,129.06,1,1,1,377000,571.842,1,0,0,1,171.3,-113.4985644,53.62030554
529,6963664,113.37,1,1,0,365500,587.407,1,0,0,1,160.27,-113.4993403,53.62030879
530,6975841,164.45,1,1,1,428500,566.286,1,0,0,1,211.17,-113.4985631,53.62060657
531,6963706,209.36,0,1,1,439000,587.406,1,0,0,1,258.94,-113.4993365,53.6206098
532,6975858,156.91,0,1,1,405000,604.181,1,0,0,1,197.78,-113.4985624,53.62076382
533,6963722,242.72,0,1,1,450500,505.224,1,0,0,1,293.72,-113.4993347,53.62075806
534,6963748,168.45,1,1,1,417500,682.789,1,0,0,1,216.64,-113.4993386,53.62092881
535,2661106,101.12,1,1,0,392500,496.659,1,0,0,3,129.93,-113.5640464,53.54396142
536,2660959,101.38,1,1,0,417500,496.56,1,0,0,3,141.98,-113.5646878,53.54396151
537,5425392,124.53,1,1,0,370000,540.28,1,0,0,3,169.42,-113.3918614,53.55671359
538,5424544,128.45,1,1,1,382500,552.89,1,0,0,3,178.7,-113.3915999,53.55721998
539,5424577,99.38,1,1,1,370500,557.245,1,0,1,3,215.98,-113.3918298,53.55722115
540,5425335,119.1,1,1,0,340500,545.874,1,0,0,3,168.68,-113.3923419,53.55671379
541,5424601,106.14,1,1,0,338500,557.274,1,0,0,3,155.05,-113.3920597,53.55722231
542,5424635,106.14,1,1,0,334000,557.193,1,0,0,3,163.81,-113.3922896,53.55722348
543,5425301,138.92,0,1,1,437500,545.955,1,0,0,3,209.28,-113.3925672,53.55671269
544,5424668,111.66,0,1,0,352000,557.259,1,0,0,3,169.33,-113.3925196,53.55722465
545,5425277,115.39,1,1,1,373500,545.969,1,0,0,3,173.91,-113.3927925,53.55671383
546,5424692,96.26,0,1,0,312000,557.233,1,0,0,3,145.17,-113.3927495,53.55722357
547,5425244,110.69,1,1,1,358500,545.922,1,0,0,3,159.6,-113.3930178,53.55671498
548,5424726,96.68,1,1,1,340000,557.171,1,0,1,3,149.97,-113.3929795,53.55722249
549,5425186,118.83,1,1,1,353500,464.789,1,0,0,3,145.09,-113.3934997,53.55670169
550,5424783,101.54,1,1,1,353500,609.78,1,0,0,3,146.43,-113.3934394,53.5572091
551,5424007,98.24,1,1,1,373500,682.37,1,1,0,3,137.18,-113.3943715,53.55699816
552,5423975,110.36,1,0,0,349500,892.424,1,0,0,3,143.91,-113.3945635,53.55688456
553,5423561,111.05,0,1,0,359000,843.238,1,0,0,3,170.55,-113.3948021,53.55735978
554,5423942,144.3,1,1,1,472500,642.448,1,1,0,3,193.21,-113.3948699,53.55689285
555,5423918,112.22,0,1,0,333500,523.708,1,0,0,3,175.0,-113.3952495,53.55689027
556,5423884,108.53,1,1,1,360500,534.043,1,0,1,3,166.2,-113.3954792,53.55689144
557,5423504,149.02,1,1,1,379500,579.413,1,0,0,3,197.93,-113.3955046,53.55739254
558,5423850,162.8,1,1,1,408000,533.95,1,0,0,3,226.53,-113.395709,53.5568926
559,5423470,113.26,0,1,0,338000,579.463,1,0,0,3,162.17,-113.3957437,53.55739374
560,5423827,115.97,1,1,0,349000,533.917,1,0,0,3,164.88,-113.3959389,53.55688927
561,5423793,112.22,0,1,0,329000,533.839,1,0,0,3,161.13,-113.3961688,53.55689043
562,5423769,112.92,0,1,0,342500,533.77,1,0,0,3,172.7,-113.3963987,53.55689159
563,5423389,107.88,1,1,0,340500,579.492,1,0,0,3,156.79,-113.3964611,53.55739287
