,build_year_mbc
24692,59.0
24693,64.0
24694,48.0
24695,48.0
24696,48.0
24697,48.0
24698,48.0
24699,48.0
24700,48.0
24701,48.0
24702,48.0
24703,48.0
24704,48.0
24705,66.0
24706,66.0
24707,66.0
24708,65.0
24709,63.0
24710,49.0
24711,67.0
24712,66.0
24713,66.0
24714,67.0
24715,66.0
24716,67.0
24717,66.0
24718,62.0
24719,59.0
24720,66.0
24721,66.0
24722,66.0
24723,66.0
24724,65.0
24725,67.0
24726,65.0
24727,21.0
24728,20.0
24729,22.0
24730,22.0
24731,23.0
24732,21.0
24733,23.0
24734,23.0
24735,23.0
24736,23.0
24737,19.0
24738,19.0
24739,20.0
24740,19.0
24741,18.0
24742,19.0
24743,20.0
24744,17.0
24745,19.0
24746,18.0
24747,18.0
24748,18.0
24749,17.0
24750,16.0
24751,17.0
24752,17.0
24753,18.0
24754,17.0
24755,18.0
24756,17.0
24757,17.0
24758,17.0
24759,18.0
24760,16.0
24761,18.0
24762,17.0
24763,18.0
24764,17.0
24765,18.0
24766,18.0
24767,13.0
24768,13.0
24769,63.0
24770,63.0
24771,62.0
24772,38.0
24773,38.0
24774,38.0
24775,38.0
24776,38.0
24777,38.0
24778,38.0
24779,16.0
24780,16.0
24781,16.0
24782,16.0
24783,16.0
24784,16.0
24785,16.0
24786,16.0
24787,16.0
24788,16.0
24789,16.0
24790,16.0
24791,16.0
24792,16.0
24793,16.0
24794,16.0
24795,16.0
24796,16.0
24797,16.0
24798,16.0
24799,15.0
24800,15.0
24801,14.0
24802,14.0
24803,15.0
24804,14.0
24805,13.0
24806,15.0
24807,15.0
24808,14.0
24809,14.0
24810,15.0
24811,15.0
24812,15.0
24813,14.0
24814,15.0
24815,14.0
24816,14.0
24817,14.0
24818,15.0
24819,14.0
24820,15.0
24821,15.0
24822,15.0
24823,15.0
24824,15.0
24825,15.0
24826,13.0
24827,20.0
24828,36.0
24829,34.151212518231034
24830,58.0
24831,49.0
24832,60.0
24833,61.0
24834,58.0
24835,58.0
24836,61.0
24837,60.0
24838,62.0
24839,62.0
24840,43.0
24841,34.0
24842,43.0
24843,42.0
24844,45.0
24845,41.0
24846,41.0
24847,41.0
24848,43.0
24849,40.0
24850,43.0
24851,39.0
24852,45.0
24853,45.0
24854,45.0
24855,45.0
24856,45.0
24857,46.0
24858,45.0
24859,45.0
24860,46.0
24861,45.0
24862,46.0
24863,45.0
24864,45.0
24865,45.0
24866,45.0
24867,66.0
24868,66.0
24869,66.0
24870,66.0
24871,66.0
24872,66.0
24873,63.0
24874,66.0
24875,66.0
24876,66.0
24877,65.0
24878,66.0
24879,64.0
24880,65.0
24881,65.0
24882,65.0
24883,65.0
24884,65.0
24885,65.0
24886,65.0
24887,65.0
24888,64.0
24889,70.0
24890,66.0
24891,70.0
24892,70.0
24893,70.0
24894,70.0
24895,70.0
24896,70.0
24897,70.0
24898,70.0
24899,66.0
24900,60.0
24901,70.0
24902,69.0
24903,70.0
24904,66.0
24905,66.0
24906,67.0
24907,15.0
24908,15.0
24909,15.0
24910,15.0
24911,15.0
24912,15.0
24913,12.0
24914,13.0
24915,13.0
24916,13.0
24917,48.0
24918,47.0
24919,48.0
24920,48.0
24921,48.0
24922,48.0
24923,48.0
24924,48.0
24925,48.0
24926,48.0
24927,48.0
24928,48.0
24929,48.0
24930,48.0
24931,48.0
24932,48.0
24933,48.0
24934,48.0
24935,48.0
24936,48.0
24937,48.0
24938,47.0
24939,29.0
24940,29.0
24941,29.0
24942,29.0
24943,29.0
24944,28.0
24945,28.0
24946,29.0
24947,28.0
24948,28.0
24949,28.0
24950,29.0
24951,29.0
24952,28.0
24953,29.0
24954,28.0
24955,29.0
24956,29.0
24957,29.0
24958,29.0
24959,29.0
24960,29.0
24961,29.0
24962,29.0
24963,29.0
24964,29.0
24965,29.0
24966,28.0
24967,29.0
24968,28.0
24969,29.0
24970,54.0
24971,56.0
24972,55.0
24973,56.0
24974,57.0
24975,50.0
24976,44.0
24977,12.0
24978,53.0
24979,60.0
24980,57.0
24981,56.0
24982,42.0
24983,57.0
24984,57.0
24985,53.0
24986,57.0
24987,59.0
24988,54.0
24989,54.0
24990,57.0
24991,56.0
24992,56.0
24993,81.0
24994,31.0
24995,53.0
24996,60.0
24997,56.0
24998,53.0
24999,55.0
25000,57.0
25001,56.0
25002,57.0
25003,57.0
25004,58.0
25005,57.0
25006,57.0
25007,57.0
25008,56.0
25009,56.0
25010,55.0
25011,51.0
25012,51.0
25013,51.0
25014,51.0
25015,51.0
25016,51.0
25017,51.0
25018,51.0
25019,51.0
25020,48.0
25021,48.0
25022,48.0
25023,48.0
25024,48.0
25025,47.0
25026,47.0
25027,47.0
25028,46.0
25029,46.0
25030,47.0
25031,47.0
25032,47.0
25033,47.0
25034,47.0
25035,47.0
25036,47.0
25037,48.0
25038,47.0
25039,48.0
25040,47.0
25041,48.0
25042,47.0
25043,48.0
25044,47.0
25045,47.0
25046,47.0
25047,47.0
25048,47.0
25049,47.0
25050,44.0
25051,44.0
25052,45.0
25053,45.0
25054,46.0
25055,44.0
25056,46.0
25057,42.0
25058,46.0
25059,43.0
25060,43.0
25061,34.0
25062,50.0
25063,50.0
25064,50.0
25065,50.0
25066,49.0
25067,49.0
25068,50.0
25069,50.0
25070,50.0
25071,49.0
25072,49.0
25073,50.0
25074,50.0
25075,50.0
25076,49.0
25077,50.0
25078,50.0
25079,42.0
25080,37.0
25081,37.0
25082,37.0
25083,35.0
25084,36.0
25085,37.0
25086,36.0
25087,36.0
25088,37.0
25089,36.0
25090,37.0
25091,36.0
25092,37.0
25093,37.0
25094,37.0
25095,36.0
25096,38.0
25097,35.0
25098,37.0
25099,38.0
25100,38.0
25101,38.0
25102,36.0
25103,38.0
25104,38.0
25105,38.0
25106,39.0
25107,38.0
25108,39.0
25109,38.0
25110,53.0
25111,54.0
25112,55.0
25113,52.0
25114,51.0
25115,37.0
25116,54.0
25117,55.0
25118,54.0
25119,71.0
25120,62.0
25121,53.0
25122,62.0
25123,59.0
25124,62.0
25125,60.0
25126,62.0
25127,53.0
25128,51.0
25129,51.0
25130,51.0
25131,51.0
25132,51.0
25133,49.0
25134,51.0
25135,50.0
25136,50.0
25137,50.0
25138,50.0
25139,50.0
25140,50.0
25141,50.0
25142,50.0
25143,50.0
25144,47.0
25145,47.0
25146,45.0
25147,47.0
25148,47.0
25149,47.0
25150,47.0
25151,47.0
25152,47.0
25153,47.0
25154,47.0
25155,47.0
25156,47.0
25157,47.0
25158,47.0
25159,47.0
25160,47.0
25161,47.0
25162,47.0
25163,47.0
25164,47.0
25165,47.0
25166,47.0
25167,47.0
25168,47.0
25169,47.0
25170,47.0
25171,47.0
25172,47.0
25173,47.0
25174,47.0
25175,47.0
25176,47.0
25177,47.0
25178,47.0
25179,47.0
25180,46.0
25181,47.0
25182,47.0
25183,47.0
25184,47.0
25185,47.0
25186,47.0
25187,47.0
25188,47.0
25189,47.0
25190,47.0
25191,45.0
25192,45.0
25193,45.0
25194,44.0
25195,44.0
25196,44.0
25197,44.0
25198,50.0
25199,50.0
25200,50.0
25201,50.0
25202,50.0
25203,50.0
25204,44.0
25205,50.0
25206,45.0
25207,44.0
25208,44.0
25209,44.0
25210,49.0
25211,55.0
25212,57.0
25213,55.0
25214,56.0
25215,56.0
25216,56.0
25217,56.0
25218,56.0
25219,53.0
25220,45.0
25221,52.0
25222,56.0
25223,16.0
25224,38.0
25225,38.0
25226,38.0
25227,38.0
25228,38.0
25229,38.0
25230,48.0
25231,48.0
25232,48.0
25233,48.0
25234,48.0
25235,48.0
25236,48.0
25237,48.0
25238,48.0
25239,48.0
25240,49.0
25241,49.0
25242,48.0
25243,49.0
25244,49.0
25245,49.0
25246,48.0
25247,48.0
25248,48.0
25249,49.0
25250,47.0
25251,48.0
25252,48.0
25253,10.0
25254,9.0
25255,11.0
25256,9.0
25257,10.0
25258,10.0
25259,39.0
25260,39.0
25261,40.0
25262,38.0
25263,39.0
25264,38.0
25265,39.0
25266,39.0
25267,40.0
25268,39.0
25269,39.0
25270,39.0
25271,40.0
25272,23.0
25273,23.0
25274,21.0
25275,23.0
25276,22.0
25277,22.0
25278,21.0
25279,23.0
25280,23.0
25281,22.0
25282,22.0
25283,21.0
25284,22.0
25285,20.0
25286,21.0
25287,21.0
25288,21.0
25289,21.0
25290,21.0
25291,21.0
25292,20.0
25293,21.0
25294,20.0
25295,21.0
25296,21.0
25297,21.0
25298,20.0
25299,21.0
25300,21.0
25301,21.0
25302,21.0
25303,22.0
25304,20.0
25305,21.0
25306,21.0
25307,58.0
25308,55.0
25309,57.0
25310,58.0
25311,58.0
25312,57.0
25313,58.0
25314,58.0
25315,59.0
25316,60.0
25317,57.0
25318,57.0
25319,56.0
25320,55.0
25321,57.0
25322,57.0
25323,57.0
25324,57.0
25325,57.0
25326,57.0
25327,57.0
25328,58.0
25329,58.0
25330,58.0
25331,58.0
25332,58.0
25333,57.0
25334,52.0
25335,52.0
25336,53.0
25337,48.0
25338,48.0
25339,40.0
25340,47.0
25341,48.0
25342,47.0
25343,47.0
25344,48.0
25345,47.0
25346,47.0
25347,47.0
25348,47.0
25349,46.0
25350,46.0
25351,47.0
25352,47.0
25353,47.0
25354,46.0
25355,47.0
25356,47.0
25357,46.0
25358,47.0
25359,47.0
25360,47.0
25361,47.0
25362,47.0
25363,47.0
25364,46.0
25365,46.0
25366,47.0
25367,37.0
25368,38.0
25369,44.0
25370,42.0
25371,44.0
25372,45.0
25373,45.0
25374,44.0
25375,45.0
25376,34.0
25377,44.0
25378,50.0
25379,49.0
25380,50.0
25381,49.0
25382,50.0
25383,50.0
25384,50.0
25385,50.0
25386,50.0
25387,46.0
25388,50.0
25389,50.0
25390,50.0
25391,50.0
25392,50.0
25393,50.0
25394,67.0
25395,67.0
25396,66.0
25397,67.0
25398,64.0
25399,64.0
25400,64.0
25401,64.0
25402,62.0
25403,67.0
25404,67.0
25405,67.0
25406,67.0
25407,67.0
25408,9.0
25409,69.0
25410,68.0
25411,69.0
25412,64.0
25413,52.0
25414,52.0
25415,11.0
25416,10.0
25417,11.0
25418,9.0
25419,10.0
25420,9.0
25421,11.0
25422,10.0
25423,11.0
25424,9.0
25425,11.0
25426,9.0
25427,9.0
25428,11.0
25429,60.0
25430,59.0
25431,60.0
25432,60.0
25433,56.0
25434,57.0
25435,57.0
25436,56.0
25437,57.0
25438,48.0
25439,57.0
25440,57.0
25441,57.0
25442,57.0
25443,63.0
25444,60.0
25445,63.0
25446,57.0
25447,62.0
25448,64.0
25449,63.0
25450,18.0
25451,60.0
25452,33.0
25453,46.0
25454,46.0
25455,47.0
25456,47.0
25457,46.0
25458,46.0
25459,46.0
25460,47.0
25461,47.0
25462,47.0
25463,47.0
25464,47.0
25465,43.0
25466,47.0
25467,42.0
25468,46.0
25469,46.0
25470,37.0
25471,37.0
25472,37.0
25473,39.0
25474,46.0
25475,47.0
25476,47.0
25477,47.0
25478,47.0
25479,47.0
25480,47.0
25481,47.0
25482,47.0
25483,47.0
25484,47.0
25485,47.0
25486,47.0
25487,47.0
25488,47.0
25489,47.0
25490,45.0
25491,47.0
25492,47.0
25493,47.0
25494,46.0
25495,47.0
25496,47.0
25497,47.0
25498,47.0
25499,47.0
25500,47.0
25501,47.0
25502,47.0
25503,47.0
25504,47.0
25505,46.0
25506,47.0
25507,46.0
25508,46.0
25509,47.0
25510,48.0
25511,48.0
25512,45.0
25513,48.0
25514,48.0
25515,48.0
25516,48.0
25517,48.0
25518,48.0
25519,48.0
25520,48.0
25521,48.0
25522,49.0
25523,49.0
25524,48.0
25525,48.0
25526,48.0
25527,48.0
25528,49.0
25529,48.0
25530,47.0
25531,48.0
25532,48.0
25533,20.0
25534,19.0
25535,19.0
25536,18.0
25537,17.0
25538,17.0
25539,17.0
25540,16.0
25541,17.0
25542,17.0
25543,18.0
25544,17.0
25545,14.0
25546,15.0
25547,14.0
25548,15.0
25549,15.0
25550,14.0
25551,15.0
25552,15.0
25553,15.0
25554,15.0
25555,15.0
25556,15.0
25557,14.0
25558,15.0
25559,14.0
25560,12.0
25561,13.0
25562,12.0
25563,13.0
25564,12.0
25565,13.0
25566,14.0
25567,12.0
25568,12.0
25569,12.0
25570,12.0
25571,12.0
25572,10.0
25573,9.0
25574,10.0
25575,9.0
25576,9.0
25577,9.0
25578,9.0
25579,9.0
25580,9.0
25581,9.0
25582,9.0
25583,9.0
25584,9.0
25585,9.0
25586,9.0
25587,9.0
25588,9.0
25589,9.0
25590,9.0
25591,9.0
25592,9.0
25593,9.0
25594,9.0
25595,9.0
25596,9.0
25597,9.0
25598,59.0
25599,60.0
25600,60.0
25601,60.0
25602,53.0
25603,60.0
25604,53.0
25605,11.0
25606,54.0
25607,48.0
25608,12.0
25609,53.0
25610,64.0
25611,61.0
25612,61.0
25613,63.0
25614,64.0
25615,47.0
25616,46.0
25617,47.0
25618,47.0
25619,47.0
25620,47.0
25621,47.0
25622,47.0
25623,47.0
25624,49.0
25625,50.0
25626,50.0
25627,50.0
25628,50.0
25629,50.0
25630,49.0
25631,50.0
25632,50.0
25633,50.0
25634,49.0
25635,50.0
25636,49.0
25637,49.0
25638,49.0
25639,49.0
25640,49.0
25641,49.0
25642,48.0
25643,49.0
25644,67.0
25645,67.0
25646,67.0
25647,67.0
25648,67.0
25649,67.0
25650,67.0
25651,67.0
25652,67.0
25653,67.0
25654,67.0
25655,63.0
25656,63.0
25657,67.0
25658,67.0
25659,67.0
25660,67.0
25661,67.0
25662,67.0
25663,67.0
25664,66.0
25665,67.0
25666,67.0
25667,67.0
25668,67.0
25669,64.0
25670,67.0
25671,67.0
25672,67.0
25673,17.0
25674,17.0
25675,18.0
25676,17.0
25677,17.0
25678,17.0
25679,18.0
25680,17.0
25681,17.0
25682,17.0
25683,17.0
25684,17.0
25685,17.0
25686,17.0
25687,16.0
25688,16.0
25689,16.0
25690,16.0
25691,15.0
25692,16.0
25693,50.0
25694,50.0
25695,50.0
25696,50.0
25697,50.0
25698,50.0
25699,47.0
25700,47.0
25701,48.0
25702,47.0
25703,47.0
25704,47.0
25705,48.0
25706,48.0
25707,47.0
25708,47.0
25709,57.0
25710,53.0
25711,59.0
25712,56.0
25713,57.0
25714,58.0
25715,58.0
25716,55.0
25717,58.0
25718,57.0
25719,57.0
25720,50.0
25721,70.0
25722,70.0
25723,62.0
25724,9.0
25725,67.0
25726,66.0
25727,44.0
25728,47.0
25729,47.0
25730,47.0
25731,47.0
25732,47.0
25733,47.0
25734,47.0
25735,47.0
25736,47.0
25737,47.0
25738,47.0
25739,49.0
25740,48.0
25741,48.0
25742,51.0
25743,51.0
25744,51.0
25745,53.0
25746,51.0
25747,52.0
25748,50.0
25749,51.0
25750,51.0
25751,50.0
25752,51.0
25753,50.0
25754,51.0
25755,51.0
25756,51.0
25757,51.0
25758,50.0
25759,51.0
25760,50.0
25761,50.0
25762,50.0
25763,48.0
25764,14.0
25765,14.0
25766,14.0
25767,13.0
25768,10.0
25769,9.0
25770,10.0
25771,9.0
25772,9.0
25773,17.0
25774,18.0
25775,17.0
25776,17.0
25777,18.0
25778,17.0
25779,19.0
25780,18.0
25781,21.0
25782,20.0
25783,21.0
25784,20.0
25785,21.0
25786,20.0
25787,18.0
25788,19.0
25789,19.0
25790,19.0
25791,19.0
25792,18.0
25793,19.0
25794,19.0
25795,19.0
25796,19.0
25797,19.0
25798,19.0
25799,19.0
25800,19.0
25801,19.0
25802,19.0
25803,58.0
25804,60.0
25805,58.0
25806,57.0
25807,61.0
25808,61.0
25809,61.0
25810,61.0
25811,60.0
25812,61.0
25813,59.0
25814,61.0
25815,60.0
25816,61.0
25817,60.0
25818,59.0
25819,60.0
25820,59.0
25821,61.0
25822,56.0
25823,59.0
25824,60.0
25825,60.0
25826,60.0
25827,57.0
25828,60.0
25829,48.0
25830,48.0
25831,47.0
25832,47.0
25833,47.0
25834,48.0
25835,48.0
25836,47.0
25837,47.0
25838,47.0
25839,46.0
25840,48.0
25841,47.0
25842,47.0
25843,47.0
25844,47.0
25845,46.0
25846,46.0
25847,46.0
25848,46.0
25849,46.0
25850,46.0
25851,46.0
25852,44.0
25853,46.0
25854,44.0
25855,46.0
25856,46.0
25857,45.0
25858,46.0
25859,46.0
25860,30.0
25861,30.0
25862,30.0
25863,30.0
25864,30.0
25865,29.0
25866,21.0
25867,20.0
25868,19.0
25869,21.0
25870,20.0
25871,21.0
25872,20.0
25873,21.0
25874,21.0
25875,20.0
25876,19.0
25877,31.0
25878,60.0
25879,34.0
25880,60.0
25881,12.0
25882,59.0
25883,58.0
25884,61.0
25885,58.0
25886,54.0
25887,60.0
25888,57.0
25889,47.0
25890,47.0
25891,47.0
25892,47.0
25893,47.0
25894,47.0
25895,47.0
25896,47.0
25897,47.0
25898,45.0
25899,46.0
25900,47.0
25901,47.0
25902,47.0
25903,47.0
25904,47.0
25905,47.0
25906,47.0
25907,47.0
25908,47.0
25909,45.0
25910,47.0
25911,48.0
25912,49.0
25913,49.0
25914,49.0
25915,48.0
25916,49.0
25917,48.0
25918,48.0
25919,48.0
25920,48.0
25921,48.0
25922,48.0
25923,47.0
25924,49.0
25925,53.0
25926,68.0
25927,66.0
25928,67.0
25929,65.0
25930,55.0
25931,67.0
25932,67.0
25933,67.0
25934,67.0
25935,67.0
25936,60.0
25937,67.0
25938,67.0
25939,67.0
25940,67.0
25941,67.0
25942,34.151212518231034
25943,14.0
25944,16.0
25945,14.0
25946,10.0
25947,10.0
25948,61.0
25949,62.0
25950,62.0
25951,62.0
25952,62.0
25953,62.0
25954,62.0
25955,58.0
25956,62.0
25957,62.0
25958,61.0
25959,62.0
25960,59.0
25961,60.0
25962,59.0
25963,60.0
25964,60.0
25965,59.0
25966,60.0
25967,61.0
25968,59.0
25969,25.0
25970,60.0
25971,59.0
25972,59.0
25973,50.0
25974,50.0
25975,50.0
25976,50.0
25977,50.0
25978,50.0
25979,50.0
25980,50.0
25981,51.0
25982,51.0
25983,50.0
25984,51.0
25985,50.0
25986,50.0
25987,50.0
25988,51.0
25989,50.0
25990,50.0
25991,50.0
25992,50.0
25993,50.0
25994,50.0
25995,50.0
25996,50.0
25997,50.0
25998,50.0
25999,50.0
26000,41.0
26001,40.0
26002,41.0
26003,40.0
26004,40.0
26005,17.0
26006,17.0
26007,17.0
26008,16.0
26009,16.0
26010,17.0
26011,16.0
26012,17.0
26013,15.0
26014,15.0
26015,17.0
26016,20.0
26017,21.0
26018,20.0
26019,21.0
26020,20.0
26021,21.0
26022,20.0
26023,21.0
26024,20.0
26025,20.0
26026,20.0
26027,20.0
26028,20.0
26029,20.0
26030,20.0
26031,20.0
26032,20.0
26033,20.0
26034,20.0
26035,20.0
26036,20.0
26037,20.0
26038,20.0
26039,20.0
26040,20.0
26041,20.0
26042,20.0
26043,20.0
26044,20.0
26045,20.0
26046,20.0
26047,20.0
26048,61.0
26049,62.0
26050,62.0
26051,62.0
26052,62.0
26053,62.0
26054,62.0
26055,62.0
26056,62.0
26057,58.0
26058,62.0
26059,62.0
26060,63.0
26061,63.0
26062,63.0
26063,56.0
26064,56.0
26065,59.0
26066,60.0
26067,58.0
26068,58.0
26069,58.0
26070,58.0
26071,60.0
26072,60.0
26073,58.0
26074,59.0
26075,59.0
26076,57.0
26077,55.0
26078,57.0
26079,58.0
26080,56.0
26081,57.0
26082,58.0
26083,60.0
26084,60.0
26085,60.0
26086,60.0
26087,59.0
26088,60.0
26089,58.0
26090,58.0
26091,58.0
26092,57.0
26093,60.0
26094,57.0
26095,57.0
26096,81.0
26097,68.0
26098,34.151212518231034
26099,99.0
26100,34.151212518231034
26101,89.0
26102,90.0
26103,96.0
26104,94.0
26105,94.0
26106,93.0
26107,56.0
26108,74.0
26109,96.0
26110,110.0
26111,107.0
26112,110.0
26113,104.0
26114,67.0
26115,72.0
26116,71.0
26117,74.0
26118,18.0
26119,60.0
26120,63.0
26121,60.0
26122,60.0
26123,61.0
26124,61.0
26125,61.0
26126,60.0
26127,59.0
26128,60.0
26129,61.0
26130,58.0
26131,58.0
26132,58.0
26133,58.0
26134,58.0
26135,58.0
26136,59.0
26137,59.0
26138,59.0
26139,59.0
26140,59.0
26141,59.0
26142,60.0
26143,60.0
26144,60.0
26145,60.0
26146,60.0
26147,57.0
26148,57.0
26149,47.0
26150,48.0
26151,47.0
26152,47.0
26153,47.0
26154,47.0
26155,48.0
26156,47.0
26157,60.0
26158,68.0
26159,62.0
26160,57.0
26161,67.0
26162,60.0
26163,66.0
26164,65.0
26165,67.0
26166,67.0
26167,66.0
26168,51.0
26169,51.0
26170,50.0
26171,51.0
26172,51.0
26173,50.0
26174,50.0
26175,50.0
26176,50.0
26177,50.0
26178,50.0
26179,50.0
26180,41.0
26181,26.0
26182,24.0
26183,26.0
26184,26.0
26185,25.0
26186,9.0
26187,9.0
26188,9.0
26189,10.0
26190,9.0
26191,9.0
26192,9.0
26193,9.0
26194,9.0
26195,34.151212518231034
26196,10.0
26197,9.0
26198,10.0
26199,9.0
26200,10.0
26201,9.0
26202,9.0
26203,9.0
26204,8.0
26205,8.0
26206,8.0
26207,9.0
26208,8.0
26209,9.0
26210,9.0
26211,9.0
26212,9.0
26213,8.0
26214,9.0
26215,20.0
26216,20.0
26217,20.0
26218,19.0
26219,19.0
26220,19.0
26221,19.0
26222,20.0
26223,20.0
26224,19.0
26225,19.0
26226,20.0
26227,20.0
26228,19.0
26229,20.0
26230,20.0
26231,20.0
26232,20.0
26233,20.0
26234,20.0
26235,19.0
26236,20.0
26237,20.0
26238,19.0
26239,20.0
26240,20.0
26241,20.0
26242,20.0
26243,20.0
26244,20.0
26245,20.0
26246,20.0
26247,20.0
26248,20.0
26249,34.151212518231034
26250,10.0
26251,34.151212518231034
26252,34.151212518231034
26253,34.151212518231034
26254,34.151212518231034
26255,34.151212518231034
26256,58.0
26257,63.0
26258,59.0
26259,61.0
26260,61.0
26261,59.0
26262,60.0
26263,59.0
26264,63.0
26265,58.0
26266,62.0
26267,62.0
26268,51.0
26269,59.0
26270,66.0
26271,66.0
26272,65.0
26273,66.0
26274,64.0
26275,65.0
26276,66.0
26277,64.0
26278,52.0
26279,67.0
26280,67.0
26281,45.0
26282,61.0
26283,60.0
26284,61.0
26285,25.0
26286,62.0
26287,60.0
26288,61.0
26289,61.0
26290,61.0
26291,60.0
26292,62.0
26293,59.0
26294,61.0
26295,61.0
26296,62.0
26297,61.0
26298,25.0
26299,25.0
26300,25.0
26301,25.0
26302,26.0
26303,24.0
26304,25.0
26305,24.0
26306,24.0
26307,25.0
26308,24.0
26309,24.0
26310,34.151212518231034
26311,34.151212518231034
26312,34.151212518231034
26313,34.151212518231034
26314,34.151212518231034
26315,34.151212518231034
26316,34.151212518231034
26317,34.151212518231034
26318,11.0
26319,12.0
26320,10.0
26321,10.0
26322,11.0
26323,11.0
26324,11.0
26325,11.0
26326,12.0
26327,12.0
26328,13.0
26329,13.0
26330,13.0
26331,12.0
26332,12.0
26333,12.0
26334,12.0
26335,12.0
26336,12.0
26337,12.0
26338,12.0
26339,12.0
26340,12.0
26341,12.0
26342,12.0
26343,12.0
26344,12.0
26345,12.0
26346,12.0
26347,12.0
26348,12.0
26349,12.0
26350,12.0
26351,12.0
26352,12.0
26353,12.0
26354,12.0
26355,13.0
26356,12.0
26357,13.0
26358,12.0
26359,13.0
26360,12.0
26361,13.0
