,taxroll_number,landuse_description,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
35411,10034140,0,160.0,0,1,1,469000,373.959,1,0,0,,197.8,-113.5731608,53.4560787
35412,10034139,0,169.3,0,1,1,472000,373.582,1,0,0,,210.2,-113.5731869,53.456174399999995
35413,10034138,0,167.4,0,1,1,468500,373.255,1,0,0,,210.0,-113.5731598,53.456308299999996
35414,10034137,0,194.2,1,1,1,529500,401.845,1,0,0,,234.1,-113.573306,53.456403
35415,10034136,0,192.0,1,1,1,541000,470.311,1,0,0,,229.3,-113.5731575,53.4564875
35416,10034135,0,190.9,0,1,1,540000,726.536,1,0,0,,228.2,-113.57328999999999,53.456681999999994
35417,10034134,0,140.0,1,1,1,502500,508.548,1,0,0,,185.0,-113.57304099999999,53.456731999999995
35418,10034133,0,193.1,0,1,1,499500,406.62,1,0,0,,233.9,-113.57281699999999,53.456731000000005
35419,10034132,0,134.6,1,1,1,445000,438.922,1,0,0,,173.6,-113.57263999999999,53.4566169
35420,10034106,0,200.3,1,1,1,578500,449.435,1,0,0,,238.3,-113.57269740000001,53.4562772
35421,10034107,0,217.2,0,1,1,562500,466.904,1,0,0,,262.2,-113.5724322,53.45625940000001
35422,10034130,0,160.9,0,1,1,459000,390.658,1,0,0,,199.7,-113.5728476,53.4571298
35423,10034108,0,238.6,1,1,1,672500,839.065,1,0,0,,284.6,-113.572135,53.456154000000005
35424,10034129,0,171.3,0,1,1,461500,349.042,1,0,0,,206.8,-113.57295500000001,53.457014
35425,10034128,0,190.3,0,1,1,526000,582.938,1,0,0,,234.2,-113.573177,53.456970999999996
35426,10034110,0,224.1,0,1,1,573500,465.84,1,0,0,,262.1,-113.571995,53.456463899999996
35427,10034127,0,229.2,1,1,1,650500,961.74,1,0,0,,271.0,-113.5732394,53.45714649999999
35428,10034111,0,115.3,0,1,1,461500,441.804,1,0,0,,158.0,-113.57219679999999,53.4566064
35429,10034126,0,205.4,0,1,1,539000,562.724,1,0,0,,243.0,-113.57354099999999,53.457170999999995
35430,10034125,0,197.4,1,1,1,548000,533.553,1,0,0,,248.6,-113.57354699999999,53.457337
35431,10034113,0,234.8,0,1,1,627500,441.968,1,1,0,,277.4,-113.5721848,53.45684010000001
35432,10034124,0,123.9,1,1,1,525000,849.928,1,0,1,,172.9,-113.573526,53.457524899999996
35433,10034114,0,201.5,1,1,1,613000,443.257,1,1,0,,245.7,-113.572026,53.456938
35434,10034115,0,194.5,1,1,1,564500,441.346,1,1,0,,238.7,-113.572026,53.4570549
35435,10034122,0,190.3,0,1,1,497500,395.201,1,0,0,,231.1,-113.573022,53.457574
35436,10034116,0,232.0,0,1,1,625500,440.886,1,1,0,,274.8,-113.5722275,53.4571767
35437,10034121,0,174.7,0,1,1,471000,377.94,1,0,0,,210.0,-113.5728903,53.45748960000001
35438,10034117,0,219.4,1,1,1,636500,622.942,1,1,0,,256.6,-113.571975,53.457378000000006
35439,10034119,0,174.3,0,1,1,523000,532.29,1,1,0,,213.3,-113.57236200000001,53.457586
35440,10034120,0,127.8,1,1,1,534500,425.843,1,1,0,,163.4,-113.57259199999999,53.457555000000006
35441,10029327,0,130.3,1,1,1,622000,443.798,1,0,0,,174.7,-113.5739965,53.4557921
35442,10029344,0,130.3,1,1,1,627500,511.444,1,0,0,,173.2,-113.57446599999999,53.4557879
35443,10029328,0,130.3,1,1,1,613000,441.072,1,0,0,,173.2,-113.5740176,53.4559259
35444,10029329,0,130.3,1,1,1,613500,445.958,1,0,0,,173.2,-113.5740195,53.456012699999995
35445,10029342,0,130.3,1,1,1,614000,446.978,1,0,0,,173.2,-113.57448490000002,53.4560088
35446,10029330,0,129.7,1,1,1,611500,446.165,1,0,0,,172.6,-113.57402749999999,53.4561399
35447,10029341,0,130.3,1,1,1,614000,446.99,1,0,0,,173.2,-113.57448670000001,53.45614499999999
35448,10029331,0,130.3,1,1,1,620000,446.493,1,0,1,,173.2,-113.57401709999999,53.456231
35449,10029340,0,130.3,1,1,1,614000,447.033,1,0,0,,173.2,-113.574499,53.4562253
35450,10029332,0,130.3,1,1,1,614000,446.927,1,0,0,,173.2,-113.574036,53.45636170000001
35451,10029333,0,130.3,1,1,1,614000,446.076,1,0,0,,173.2,-113.57404369999999,53.4564546
35452,10029338,0,130.3,1,1,1,617000,445.174,1,0,0,,174.7,-113.57449380000001,53.45645379999999
35453,10029334,0,152.4,1,1,1,695000,566.051,1,0,0,,204.3,-113.57397079999998,53.456587899999995
35454,10029337,0,152.4,1,1,1,692000,540.766,1,0,0,,204.3,-113.5745601,53.4565817
35455,10029335,0,152.4,1,1,1,704000,639.985,1,0,0,,204.3,-113.5739933,53.456756000000006
35456,10029336,0,152.4,1,1,1,702500,627.472,1,0,0,,204.3,-113.57453059999999,53.45675060000001
35457,10040437,1,129.5,0,1,1,375000,342.493,1,0,0,,164.4,-113.57560579999999,53.4555596
35458,10040480,1,117.7,0,1,1,351500,344.33,1,0,0,,139.7,-113.5761398,53.45566850000001
35459,10040438,1,128.2,0,1,1,370000,267.789,1,0,0,,164.9,-113.5757205,53.4554858
35460,10040439,1,116.9,0,1,1,341500,234.736,1,0,0,,138.6,-113.5756997,53.455411100000006
35461,10040477,1,116.6,0,1,1,342500,242.302,1,0,0,,138.6,-113.57617040000001,53.4554811
35462,10040441,1,116.9,0,1,1,342500,239.921,1,0,0,,138.6,-113.57579479999998,53.4552875
35463,10040476,1,117.7,0,1,1,343500,240.967,1,0,0,,139.7,-113.5762172,53.45539599999999
35464,10040475,1,116.6,0,1,1,342000,240.247,1,0,0,,138.6,-113.5762101,53.4553374
35465,10040443,1,134.4,0,1,1,380500,291.509,1,0,0,,169.3,-113.57588429999998,53.45516329999999
35466,10040474,1,118.3,0,1,0,341500,240.078,1,0,0,,139.8,-113.5762731,53.455263
35467,10040473,1,117.1,0,1,0,340500,240.092,1,0,0,,138.6,-113.5762675,53.4552131
35468,10040445,1,135.4,1,1,1,392500,298.997,1,0,0,,170.3,-113.5758205,53.45498489999999
35469,10040472,1,118.3,0,1,1,344500,240.104,1,0,0,,139.8,-113.5763263,53.455130700000005
35470,10040446,1,134.1,0,1,1,383000,301.609,1,0,0,,170.8,-113.5758364,53.454925
35471,10040471,1,117.1,0,1,1,352500,311.975,1,0,0,,138.6,-113.576356,53.4550809
35472,10040448,1,134.1,0,1,0,386500,596.303,1,0,0,,170.8,-113.57599679999998,53.4547978
35473,10040449,1,135.4,0,1,0,383500,545.511,1,0,0,,170.3,-113.5760505,53.45475079999999
35474,10040450,1,134.1,1,1,0,380000,370.691,1,0,0,,170.8,-113.5761629,53.4547353
35475,10040451,1,116.5,1,1,0,340000,287.729,1,0,0,,138.4,-113.57627279999998,53.4547571
35476,10040452,1,117.7,1,1,0,340500,286.475,1,0,0,,139.6,-113.57637439999999,53.4547709
35477,10040453,1,117.1,1,1,0,340000,287.552,1,0,0,,138.6,-113.57653590000001,53.454831000000006
35478,10040454,1,118.3,1,1,0,341000,289.215,1,0,0,,139.8,-113.5766244,53.4548395
35479,10040455,1,134.4,0,1,1,367000,331.765,1,0,0,,169.3,-113.57673840000001,53.454857200000006
35480,10040470,1,117.7,1,1,0,354500,289.59,1,0,0,,139.6,-113.576777,53.4551402
35481,10040456,1,133.1,0,1,0,363500,333.312,1,0,0,,169.7,-113.57689540000001,53.454879000000005
35482,10040469,1,116.5,0,1,0,345000,284.807,1,0,0,,138.4,-113.57689620000001,53.45516
35483,10040457,1,117.1,0,1,1,338000,302.674,1,0,1,,138.6,-113.5770369,53.4548517
35484,10040468,1,117.9,1,1,0,360000,295.46,1,0,0,,139.8,-113.5770343,53.4552127
35485,10040458,1,118.3,1,1,1,348500,308.245,1,0,0,,139.8,-113.5770837,53.4548616
35486,10040466,1,133.1,0,1,1,392000,366.429,1,0,0,,171.5,-113.5771945,53.4552287
35487,10040459,1,137.2,0,1,1,376500,399.914,1,0,0,,172.1,-113.57734170000002,53.4548713
35488,10040465,1,134.4,0,1,1,400500,457.429,1,0,0,,171.1,-113.57738789999999,53.4552413
35489,10040460,1,134.3,0,1,0,375000,524.469,1,0,0,,170.9,-113.5775009,53.454922399999994
35490,10040464,1,133.1,0,1,1,407500,649.898,1,0,0,,171.5,-113.5774584,53.4552052
35491,10040461,1,134.4,0,1,1,389500,412.067,1,0,0,,171.1,-113.57744070000001,53.4550078
35492,10040463,1,134.4,0,1,1,392500,440.938,1,0,0,,171.1,-113.57750209999999,53.4551632
35493,10040462,1,132.2,0,1,1,384000,364.947,1,0,0,,170.6,-113.5774575,53.455053899999996
35494,10274874,0,163.1,0,1,1,456500,356.872,1,0,0,,200.2,-113.67392509999999,53.533896999999996
35495,10274873,0,194.3,0,1,1,466000,355.443,1,0,0,,231.4,-113.67392509999999,53.5338078
35496,10274872,0,162.8,0,1,1,433500,355.541,1,0,0,,199.9,-113.67392509999999,53.5336828
35497,10274871,0,162.6,0,1,1,436500,355.877,1,0,0,,201.3,-113.67392509999999,53.5336007
35498,10274870,0,162.9,0,1,1,434000,355.976,1,0,0,,200.0,-113.67392509999999,53.53351850000001
35499,10274869,0,202.9,0,1,1,513000,396.461,1,0,0,,249.9,-113.67392749999999,53.533313899999996
35500,10274857,0,211.5,0,1,1,528500,505.574,1,1,0,,257.8,-113.67403090000002,53.532583100000004
35501,10274859,0,252.1,0,1,1,556000,408.058,1,0,0,,298.9,-113.67411010000001,53.5323906
35502,10274918,0,164.2,1,1,1,448000,478.192,1,0,0,,201.3,-113.6741361,53.5323432
35503,10274860,0,163.6,0,0,0,412000,409.13,1,0,0,,163.6,-113.6741622,53.532295700000006
35504,10274919,0,189.6,0,1,1,463000,417.019,1,0,0,,227.7,-113.67433290000001,53.532096100000004
35505,10274861,0,205.8,0,1,0,502500,409.152,1,0,0,,252.9,-113.67436740000001,53.5320485
35506,10274920,0,182.4,0,1,1,455000,396.81,1,0,0,,217.5,-113.674402,53.53200089999999
35507,10274862,0,179.7,0,1,1,473000,406.091,1,0,0,,215.0,-113.6744373,53.5319544
35508,10274921,0,164.4,0,1,1,432000,388.572,1,0,0,,203.5,-113.67447759999999,53.53190849999999
35509,10274863,0,163.4,1,1,1,470500,409.278,1,0,0,,204.3,-113.674521,53.5318589
35510,10274922,0,163.1,0,1,1,431000,392.142,1,0,0,,200.2,-113.67456429999999,53.53181
35511,10274923,0,162.9,1,1,1,447500,484.488,1,0,0,,200.0,-113.6746601,53.53171379999999
35512,10142278,6,0.0,0,0,0,167500,652.811,0,0,0,,0.0,-113.6768945,53.528786600000004
35513,9956840,0,159.8,1,1,1,652500,540.564,1,1,0,,200.7,-113.56892690000001,53.4598804
35514,9956885,0,273.6,0,1,1,742000,658.978,1,0,0,,322.5,-113.56983899999999,53.45962900000001
35515,9956883,0,345.5,1,1,1,846500,664.111,1,0,0,,395.7,-113.570245,53.459386
35516,9956882,0,153.7,1,1,1,636000,563.623,1,0,0,,199.9,-113.570101,53.4592215
35517,9956881,0,171.4,1,1,1,623500,517.294,1,0,0,,212.9,-113.5700783,53.4590762
35518,9956880,0,161.9,1,1,1,677500,618.085,1,0,0,,200.4,-113.570025,53.458684999999996
35519,9960946,0,210.8,0,1,1,628500,500.031,1,0,0,,251.7,-113.5705344,53.4587917
35520,9960925,0,208.7,0,1,1,557000,503.0,1,0,0,,250.1,-113.5709686,53.458813
35521,9960927,0,228.6,1,1,1,739000,911.444,1,0,0,,291.4,-113.57124669999999,53.45885870000001
35522,9960928,0,125.9,0,1,1,570000,571.0,1,0,0,,164.6,-113.5713775,53.458930099999996
35523,9960944,0,241.8,1,1,1,728000,517.0,1,1,0,,308.2,-113.5709548,53.4590713
35524,9960929,0,155.3,1,1,1,669000,529.0,1,0,0,,204.21,-113.5714304,53.4590351
35525,9960941,0,247.3,1,1,1,762000,507.0,1,1,0,,291.1,-113.5709183,53.4594721
35526,9960933,0,242.9,0,1,1,689000,520.008,1,0,0,,294.2,-113.57139,53.459605200000006
35527,9960939,0,200.0,1,1,1,690000,507.0,1,1,0,,246.7,-113.5709261,53.4597566
35528,9960934,0,205.1,0,1,1,641000,520.0,1,0,0,,254.9,-113.57136969999999,53.4597525
35529,9960938,0,140.2,1,1,1,646500,507.0,1,1,0,,183.0,-113.57095249999999,53.4598937
35530,9960937,0,239.4,1,1,1,745500,517.0,1,1,0,,291.9,-113.5708959,53.4599988
35531,9960936,0,114.0,1,1,1,579500,502.006,1,0,0,,162.5,-113.57153100000001,53.460003
35532,9956842,0,155.7,1,1,1,744000,606.895,1,1,0,,200.6,-113.5688037,53.4596061
35533,9956853,0,253.2,0,1,1,732000,650.005,1,0,0,,321.4,-113.5691973,53.4594818
35534,9956843,0,209.4,1,1,1,732500,519.119,1,1,0,,246.6,-113.56892859999998,53.4594632
35535,9956852,0,205.6,0,1,1,640500,525.848,1,0,0,,249.9,-113.5688784,53.459362199999994
35536,9956844,0,243.8,1,1,1,793000,519.623,1,1,1,,282.8,-113.5687913,53.4593101
35537,9956851,0,197.6,0,1,1,615500,500.0,1,0,0,,236.6,-113.5688745,53.459055000000006
35538,9956845,0,165.9,1,1,1,775500,520.143,1,1,1,,210.0,-113.56850690000002,53.4592032
35539,9956850,0,236.3,0,1,1,654500,501.26,1,0,0,,280.9,-113.56878490000001,53.4589576
35540,9956846,0,145.4,1,1,1,626500,520.68,1,1,0,,192.6,-113.5683769,53.4590855
35541,9956849,0,204.2,0,1,1,628500,524.773,1,0,0,,243.2,-113.56867,53.458836399999996
35542,9956847,0,247.36,1,1,1,783000,548.86,1,1,0,,284.57,-113.5684705,53.458931400000004
35543,9960322,0,224.2,1,1,1,589500,559.0,1,0,0,,264.0,-113.5686209,53.4586951
35544,9960321,0,267.8,0,1,1,731500,584.0,1,0,0,,332.8,-113.5685446,53.4585666
35545,9960308,0,138.2,1,1,1,673500,551.0,1,1,0,,177.7,-113.5681413,53.4587498
35546,9960309,0,149.4,1,1,1,685000,556.0,1,1,0,,189.6,-113.56827279999999,53.45860210000001
35547,9960310,0,166.4,1,1,1,568500,541.0,1,1,0,,206.6,-113.56803059999999,53.458512
35548,9960311,0,238.1,1,1,1,745000,508.0,1,1,0,,277.2,-113.5679877,53.458238
35549,9960312,0,199.9,1,1,1,576000,497.0,1,0,0,,244.7,-113.5679912,53.458237399999994
35550,9960317,0,277.9,0,1,1,765500,916.618,1,0,0,,334.4,-113.56855390000001,53.4580139
35551,9960316,0,272.7,0,1,1,755000,772.0,1,0,1,,335.0,-113.568408,53.4579581
35552,9960314,0,181.9,1,1,1,611500,906.2,1,0,0,,247.1,-113.56823390000001,53.45814910000001
35553,9960315,0,188.26,1,1,1,751500,771.0,1,0,0,,235.66,-113.5681623,53.4579669
35554,9970089,0,241.5,1,1,1,695500,493.762,1,0,0,,286.03,-113.569903,53.455953
35555,9970088,0,218.1,0,1,1,641500,467.778,1,0,0,,258.9,-113.5698477,53.4561113
35556,9970049,0,152.2,1,1,1,726000,513.432,1,1,0,,201.5,-113.56948700000001,53.4562789
35557,9970087,0,131.8,1,1,1,549500,519.169,1,0,0,,172.6,-113.5699397,53.45621020000001
35558,9970086,0,217.4,0,1,1,687500,573.054,1,0,0,,271.6,-113.5700993,53.4563205
35559,9970050,0,231.2,1,1,1,748500,539.411,1,1,0,,275.7,-113.56962620000002,53.45647420000001
35560,9970085,0,189.0,1,1,1,578000,593.636,1,0,0,,230.6,-113.57058020000001,53.4563345
35561,9970084,0,205.9,0,1,1,539500,607.248,1,0,0,,248.7,-113.5707815,53.4563177
35562,9970083,0,236.4,1,1,1,724500,543.454,1,0,0,,282.1,-113.5710054,53.45628249999999
35563,9970082,0,227.0,1,1,1,711000,784.082,1,0,0,,278.7,-113.571301,53.456143999999995
35564,9970081,0,247.0,1,1,1,755500,914.913,1,0,0,,292.2,-113.571547,53.456238899999995
35565,9970080,0,217.1,0,1,1,657500,630.287,1,0,0,,256.0,-113.57156299999998,53.456458
35566,9970051,0,237.8,1,1,1,748500,507.606,1,1,0,,281.6,-113.5696328,53.456611800000005
35567,9970079,0,269.8,0,1,1,741500,905.335,1,0,0,,316.6,-113.57132779999999,53.4565615
35568,9970078,0,202.6,0,1,1,582000,739.522,1,0,0,,244.4,-113.57129199999999,53.4567539
35569,9970077,0,237.6,1,1,1,696500,529.71,1,0,0,,280.0,-113.5709919,53.4566259
35570,9970052,0,210.0,1,1,1,614500,470.614,1,1,0,,248.1,-113.56946599999999,53.45674
35571,9970076,0,242.4,1,1,1,709000,528.381,1,0,0,,286.9,-113.570857,53.4566042
35572,9970075,0,252.1,0,1,1,686500,529.428,1,0,0,,297.3,-113.5705342,53.456623
35573,9970074,0,251.9,0,1,1,710500,530.186,1,0,0,,300.0,-113.57040659999998,53.456610600000005
35574,9970053,0,268.7,0,1,1,748500,492.639,1,1,0,,310.5,-113.56963490000001,53.456882400000005
35575,9970073,0,204.7,0,1,1,649000,569.403,1,0,0,,249.6,-113.57018870000002,53.45661479999999
35576,9970072,0,262.7,0,1,0,720000,581.768,1,0,0,,335.4,-113.5701508,53.45712090000001
35577,9970054,0,214.0,1,1,1,616500,492.824,1,1,0,,253.1,-113.569468,53.456998
35578,9970071,0,228.2,1,1,1,691500,543.569,1,0,0,,273.7,-113.57034679999998,53.4571669
35579,9970070,0,219.0,0,1,1,664000,543.569,1,0,0,,266.2,-113.56965,53.457162
35580,9970055,0,131.6,1,1,1,549000,500.569,1,0,0,,176.4,-113.5696497,53.457162100000005
35581,9970068,0,207.6,0,1,1,635000,544.79,1,0,0,,255.4,-113.57098159999998,53.4570932
35582,9970066,0,189.5,1,1,1,650500,908.396,1,0,0,,228.9,-113.57156100000002,53.45710699999999
35583,9970063,0,255.8,0,1,1,752500,959.658,1,0,0,,320.4,-113.57144,53.457572899999995
35584,9970056,0,140.6,1,1,1,724500,943.502,1,1,0,,185.4,-113.569468,53.457536
35585,9970062,0,246.9,1,1,1,768500,547.306,1,1,0,,289.3,-113.57108600000001,53.457578000000005
35586,9970061,0,245.3,1,1,1,772500,580.381,1,1,0,,295.4,-113.57089690000001,53.457465
35587,9970060,0,240.7,1,1,1,755500,572.029,1,1,0,,281.6,-113.5706466,53.45745329999999
35588,9970059,0,146.1,1,1,1,700500,571.184,1,1,0,,191.0,-113.5704649,53.4574209
35589,9970057,0,178.9,1,1,1,609000,615.29,1,1,0,,227.8,-113.569772,53.457584
35590,9970058,0,242.8,1,1,1,763500,556.339,1,1,0,,287.4,-113.5701884,53.457456799999996
35591,9956854,0,176.8,1,1,1,612000,696.333,1,1,0,,225.7,-113.56967990000001,53.458923999999996
35592,9956855,0,105.5,1,1,1,627000,599.842,1,1,1,,151.0,-113.5695825,53.458788899999995
35593,9956857,0,131.7,1,1,1,671000,592.221,1,1,0,,173.2,-113.5694627,53.4585202
35594,9956858,0,239.4,1,1,1,767000,566.586,1,1,0,,287.3,-113.56944909999999,53.4584044
35595,9956860,0,184.4,1,1,1,762000,592.176,1,1,0,,225.1,-113.569204,53.458104000000006
35596,9956861,0,225.0,1,1,1,689000,934.885,1,1,1,,267.9,-113.56921899999999,53.457896
35597,9956862,0,156.4,1,1,1,738500,687.436,1,1,0,,205.31,-113.5695818,53.45794920000001
35598,9956879,0,157.1,0,1,1,625000,569.174,1,0,0,,197.9,-113.56993359999998,53.458251399999995
35599,9956863,0,154.2,1,1,1,710500,557.629,1,1,0,,200.9,-113.5698074,53.4579453
35600,9956878,0,134.6,1,1,1,675000,536.582,1,1,0,,180.96,-113.5701696,53.458278099999994
35601,9956864,0,168.4,1,1,1,759500,586.012,1,1,0,,213.1,-113.5701377,53.45799010000001
35602,9956865,0,237.53,1,1,1,756000,556.199,1,1,0,,282.79,-113.570353,53.457878
35603,9956876,0,153.3,1,1,1,706000,535.079,1,1,0,,194.2,-113.57055759999999,53.458278899999996
35604,9956866,0,134.1,1,1,1,667000,557.005,1,1,0,,173.9,-113.57060590000002,53.45797679999999
35605,9956874,0,181.2,1,1,1,630500,524.571,1,0,0,,227.6,-113.570958,53.4584
35606,9956873,0,220.3,0,1,1,660000,624.68,1,0,0,,266.0,-113.57123,53.458424
35607,9956869,0,260.9,1,1,1,812000,774.586,1,1,0,,317.7,-113.57138,53.457838
35608,9956870,0,210.9,0,1,1,703000,820.163,1,0,0,,294.6,-113.5714446,53.457980500000005
35609,9956871,0,217.0,0,1,1,662500,614.407,1,0,0,,261.8,-113.571573,53.45817099999999
35610,1127364,0,111.02,1,1,0,471500,704.785,1,0,0,,188.74,-113.58223899999999,53.5146448
35611,1127331,0,120.57,1,1,1,482000,839.077,1,0,0,,209.02,-113.5822174,53.5144784
35612,1126135,0,105.04,1,1,0,452500,581.292,1,0,0,,193.02,-113.58115359999998,53.51379670000001
35613,1126101,0,121.37,1,1,1,377500,586.016,1,0,0,,168.27,-113.58081399999999,53.5137799
35614,1126077,0,122.48,1,1,1,391000,613.683,1,0,0,,175.77,-113.580542,53.513815
35615,1126010,0,121.82,1,1,1,379500,599.176,1,0,0,,162.69,-113.58007579999999,53.513925199999996
35616,1125988,0,121.37,1,1,1,416500,599.302,1,0,1,,179.04,-113.579756,53.514001
35617,1125954,0,121.37,1,1,1,396000,667.846,1,0,1,,165.9,-113.5795726,53.5140855
35618,1125921,0,125.24,1,1,1,400000,668.551,1,0,1,,178.53,-113.5793274,53.5142095
35619,1125897,0,121.37,1,1,1,365500,575.71,1,0,0,,178.71,-113.57911999999999,53.514348999999996
35620,1125863,0,121.37,1,1,1,387000,611.842,1,0,0,,160.07,-113.57893700000001,53.514492000000004
35621,1125830,0,122.93,1,1,1,397000,681.157,1,0,0,,176.22,-113.57881499999999,53.514635999999996
35622,1125772,0,121.37,1,1,1,401000,688.893,1,0,0,,166.26,-113.578616,53.51495
35623,1125749,0,121.37,1,1,1,375500,664.759,1,0,0,,152.76,-113.57853899999999,53.515111
35624,1125715,0,121.37,1,1,1,382500,643.249,1,0,0,,150.18,-113.5785388,53.5152574
35625,1125681,0,121.37,1,1,1,413000,705.79,1,0,0,,169.56,-113.57843000000001,53.515461
35626,1125657,0,109.52,1,1,0,354500,653.604,1,0,0,,138.33,-113.578429,53.515623
35627,1125624,0,109.52,1,1,1,362500,653.364,1,0,0,,138.33,-113.57846119999999,53.5157485
35628,1125566,0,108.72,1,1,0,366000,712.147,1,0,0,,166.39,-113.57840900000001,53.516090000000005
35629,1125533,0,102.86,1,1,0,358500,711.856,1,0,0,,160.53,-113.5784582,53.516221200000004
35630,1125509,0,110.24,1,1,0,365000,711.554,1,0,0,,172.35,-113.578405,53.516422999999996
35631,1125475,0,105.86,1,1,0,369000,711.233,1,0,0,,229.86,-113.578419,53.51659300000001
35632,10000031,0,129.3,0,1,1,435000,384.929,1,0,0,,170.3,-113.5231065,53.42949029999999
35633,10000032,0,169.4,1,1,1,463000,384.803,1,0,0,,209.3,-113.52308400000001,53.4295943
35634,10000061,0,150.5,1,1,1,446500,384.933,1,0,0,,188.4,-113.52352520000001,53.429556999999996
35635,10000033,0,175.7,0,1,1,466000,405.771,1,0,0,,216.6,-113.523086,53.429668500000005
35636,10000059,0,136.0,0,1,1,414500,384.976,1,0,0,,174.6,-113.52352890000002,53.4297589
35637,10000058,0,222.8,0,1,0,499500,384.996,1,0,0,,268.6,-113.52368500000001,53.429876
35638,10000036,0,150.5,0,1,0,431000,405.704,1,0,0,,188.4,-113.5230817,53.4300054
35639,10000057,0,122.9,0,1,0,422500,406.02,1,0,0,,161.9,-113.523527,53.42996039999999
35640,10000056,0,167.3,1,1,1,460500,385.04,1,0,0,,206.3,-113.52368500000001,53.430079000000006
35641,10000038,0,136.0,1,1,1,433500,405.659,1,0,0,,178.5,-113.522903,53.430184999999994
35642,10000039,0,194.9,0,1,1,479000,405.636,1,0,0,,234.7,-113.5230784,53.430288899999994
35643,10000054,0,128.7,1,1,1,471000,406.087,1,0,0,,167.7,-113.52368600000001,53.430279000000006
35644,10000041,0,82.7,1,1,1,387500,405.593,1,0,0,,118.0,-113.52307320000001,53.4305145
35645,10000052,0,175.4,0,1,1,465000,406.133,1,0,0,,215.6,-113.5234934,53.4304478
35646,10000042,0,152.3,0,1,1,428500,404.29,1,0,0,,187.6,-113.522903,53.430597
35647,10000051,0,127.6,1,1,1,456500,389.18,1,0,0,,166.6,-113.52369399999999,53.430583
35648,10000044,0,175.0,1,1,1,474000,452.834,1,0,0,,212.4,-113.52283700000001,53.430831999999995
35649,10000049,0,156.2,1,1,1,462000,456.505,1,0,0,,194.1,-113.5238,53.430822
35650,10000045,0,174.3,1,1,0,513500,748.187,1,0,0,,216.2,-113.52312590000001,53.4309027
35651,10000048,0,191.4,1,1,1,516500,634.124,1,0,0,,239.5,-113.52368,53.4308872
35652,10000046,0,172.9,0,1,1,466500,516.905,1,0,0,,216.7,-113.523137,53.43104399999999
35653,10000047,0,119.1,0,1,1,445500,643.505,1,0,0,,172.2,-113.52336709999999,53.430957299999996
35654,2061802,6,0.0,0,0,0,1672000,1561.514,0,0,0,,0.0,-113.56689399999999,53.529824
